,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityCue
32,0.50116,0.1,2,0.35916,0.39258,0.7935,32,2.27192,-0.544,-0.27564,0.22552,5,2U1D,1.0,True,0.11,2,True,left,-0.16705,1.7366,1.8782,0.1415,0.3617,0.862,0.5003,A
33,0.50116,0.1,1,0.25893,0.44269,0.40928,33,1.71229,-0.8,-0.40093,0.10023,5,lapse_rate,2.0,True,1.199,0,False,right,0.25058,0.172,0.4394,0.2674,0.6391,1.5559,0.9168,A
34,0.50116,0.1,1,0.3174,0.28399,0.82691,34,2.77308,0.694,0.35081,0.84362,5,2D1U,2.0,False,0.833,3,False,right,0.0,0.2361,1.2447,1.0086,1.9861,2.653,0.667,A
35,0.50116,1.2,1,0.23387,0.35081,0.46775,35,1.77911,-0.544,-0.27564,0.22552,5,2U1D,2.0,True,0.785,2,True,right,-0.16705,0.1616,0.5287,0.3671,1.0113,1.4864,0.4751,A
36,0.50116,1.2,2,0.37587,0.41763,0.64315,36,2.81484,0.748,0.37587,0.87703,5,2D1U,1.0,False,1.09,3,False,left,0.25058,1.7813,2.581,0.7997,0.1809,1.0722,0.8913,A
37,0.50116,0.1,1,0.26729,0.37587,0.86868,37,2.91509,0.8,0.40093,0.90209,5,lapse_rate,2.0,False,0.489,0,False,right,0.0,0.1854,1.2518,1.0664,2.035,2.7023,0.6674,A
38,0.50116,1.2,2,0.35916,0.20046,0.83527,38,2.15498,-0.49,-0.24223,0.25893,5,2U1D,1.0,True,0.425,3,True,left,-0.16705,1.746,1.9292,0.1832,0.3702,0.8451,0.4749,A
39,0.50116,1.2,2,0.42599,0.44269,0.70162,39,2.97355,0.8,0.40093,0.90209,5,lapse_rate,2.0,True,0.12,0,False,right,0.25058,1.8893,2.7134,0.8241,0.2308,1.1222,0.8913,A
40,0.50116,0.1,2,0.20046,0.45104,0.78515,40,2.8399,0.802,0.40093,0.90209,5,2D1U,2.0,True,1.517,3,False,right,0.0,1.6521,2.4686,0.8164,0.1193,0.7863,0.667,A
41,0.50116,0.1,2,0.20046,0.35081,0.83527,41,2.14663,-0.49,-0.24223,0.25893,5,2U1D,1.0,True,0.978,3,True,left,-0.16705,1.6156,1.7895,0.1739,0.1991,0.6978,0.4987,A
42,0.50116,0.1,2,0.40928,0.38422,0.85197,42,3.04872,0.802,0.40093,0.90209,5,2D1U,2.0,True,1.163,3,False,right,0.25058,2.0533,2.8692,0.8159,0.2037,1.1201,0.9163,A
43,0.50116,1.2,1,0.42599,0.36752,0.60974,43,2.8065,0.8,0.40093,0.90209,5,lapse_rate,1.0,True,1.144,0,False,left,0.0,0.3553,1.3979,1.0426,1.9387,2.5814,0.6427,A
44,0.50116,1.2,1,0.3007,0.42599,0.75174,44,2.26358,-0.436,-0.21717,0.28399,5,2U1D,1.0,False,2.668,3,False,left,-0.16705,0.229,0.6541,0.4251,1.4198,1.8945,0.4748,A
45,0.50116,1.2,1,0.24223,0.30905,0.90209,45,2.83156,0.748,0.37587,0.87703,5,2D1U,1.0,True,0.743,4,True,left,0.25058,0.176,1.1927,1.0167,1.9007,2.7925,0.8919,A
46,0.50116,1.2,2,0.20882,0.25058,0.76009,46,1.82088,-0.8,-0.40093,0.10023,5,lapse_rate,1.0,True,1.773,0,False,left,0.0,1.6075,1.6326,0.0251,0.1407,0.7823,0.6415,A
47,0.50116,1.2,2,0.39258,0.41763,0.75174,47,2.94014,0.748,0.37587,0.87703,5,2D1U,2.0,True,0.591,4,True,right,-0.16705,1.6953,2.4952,0.7999,0.4032,0.8785,0.4753,A
48,0.50116,0.1,1,0.35081,0.33411,0.60974,48,2.69791,0.8,0.40093,0.90209,5,lapse_rate,2.0,False,1.552,0,False,right,0.25058,0.2629,1.3294,1.0665,1.7304,2.6465,0.9161,A
49,0.50116,0.1,2,0.29234,0.20882,0.60974,49,1.87099,-0.49,-0.24223,0.25893,5,2U1D,1.0,True,1.7,4,True,left,0.0,1.5696,1.7448,0.1752,0.2115,0.8773,0.6658,A
50,0.50116,0.1,1,0.35916,0.41763,0.70162,50,2.82319,0.694,0.35081,0.84362,5,2D1U,1.0,True,2.564,4,False,left,-0.16705,0.271,1.2793,1.0084,1.9786,2.4792,0.5006,A
51,0.50116,0.1,2,0.21717,0.29234,0.40093,51,1.67053,-0.49,-0.24223,0.25893,5,2U1D,1.0,True,35.781,4,True,left,0.25058,1.4084,1.5834,0.1751,0.008,0.925,0.917,A
