,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
89,89,0.49922,1.2,2,0.44098,0.23297,0.7738,89,2.8955,0.9,0.4493,0.94853,5,lapse_rate,2.0,True,1.734,0,False,right,0.0,1.7203,2.6703,0.9501,0.4452,0.9452,0.5001,V
90,90,0.49922,1.2,2,0.43266,0.30785,0.39938,90,2.42955,0.582,0.29121,0.79044,5,2D1U,1.0,False,0.317,5,True,left,0.0,1.3427,2.1346,0.7919,0.4428,0.9428,0.5,A
91,91,0.49922,0.1,2,0.22465,0.30785,0.84868,91,2.19658,-0.366,-0.18305,0.31618,5,2U1D,1.0,True,0.274,4,False,left,0.0,1.578,1.8953,0.3173,0.2283,0.7282,0.5,V
92,92,0.49922,1.2,2,0.34946,0.4077,0.82372,92,2.88718,0.618,0.30785,0.80708,5,2D1U,2.0,True,0.393,6,True,right,0.0,1.6789,2.4867,0.8078,0.3534,0.854,0.5006,V
93,93,0.49922,0.1,2,0.29953,0.41602,0.4077,93,2.33802,0.434,0.21633,0.71555,5,3D1U,2.0,True,0.475,4,True,right,0.0,1.2159,1.9328,0.7169,0.3082,0.8078,0.4996,A
94,94,0.49922,1.2,1,0.37442,0.29953,0.58243,94,2.08842,-0.33,-0.16641,0.33282,5,2U1D,2.0,True,0.392,4,False,right,0.0,0.3847,0.7189,0.3342,1.3024,1.8023,0.4999,A
95,95,0.49922,0.1,2,0.4077,0.23297,0.86532,95,2.30474,-0.402,-0.19969,0.29953,5,3U1D,1.0,True,0.359,2,False,left,0.0,1.7844,2.0843,0.2999,0.4172,0.9176,0.5003,V
96,96,0.49922,1.2,1,0.39938,0.24961,0.7738,96,1.97193,-0.9,-0.4493,0.04992,5,lapse_rate,1.0,False,0.626,0,False,left,0.0,0.4087,0.4584,0.0497,1.2324,1.7336,0.5012,V
97,97,0.49922,1.2,1,0.31618,0.25793,0.58243,97,2.37131,0.434,0.21633,0.71555,5,3D1U,2.0,False,0.66,4,True,right,0.0,0.3265,1.0436,0.7172,1.6267,2.127,0.5004,A
98,98,0.49922,0.1,1,0.43266,0.39106,0.46594,98,2.08841,-0.402,-0.19969,0.29953,5,3U1D,2.0,True,0.392,2,False,right,0.0,0.4394,0.7383,0.2989,1.2057,1.7059,0.5002,A
