Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,participantID
3,0.5,0.1,2,0.2667,0.4167,0.7333,3,2.8167,0.8,0.4,0.9,5,lapse_rate,2.0,True,1.1,0,False,right,ML
4,0.5,0.1,2,0.2167,0.3333,0.65,4,1.75,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.55,0,False,left,ML
5,0.5,0.1,1,0.4333,0.2667,0.4,5,1.65,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.592,0,False,right,ML
6,0.5,0.1,1,0.3,0.35,0.4667,6,1.6667,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.65,0,False,right,ML
7,0.5,0.1,1,0.35,0.2167,0.6333,7,1.75,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.525,0,False,right,ML
8,0.5,0.1,1,0.3333,0.4,0.6833,8,1.9666,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.6,0,False,right,ML
9,0.5,0.1,1,0.2,0.2333,0.8667,9,2.7,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.534,0,False,left,ML
10,0.5,0.1,2,0.3,0.2833,0.65,10,1.7833,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.625,0,False,left,ML
11,0.5,0.1,2,0.25,0.3,0.4333,11,1.5333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.642,0,False,left,ML
12,0.5,0.1,2,0.3167,0.2333,0.5167,12,1.6167,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.658,0,False,left,ML
13,0.5,0.1,1,0.3833,0.2667,0.4,13,1.6,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.609,0,False,right,ML
14,0.5,0.1,1,0.4333,0.3833,0.5833,14,1.9499,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.583,0,False,right,ML
15,0.5,0.1,2,0.2333,0.2667,0.4833,15,1.5333,-0.9,-0.45,0.05,5,3D1U,1.0,True,1.041,0,False,left,ML
16,0.5,0.1,2,0.2667,0.35,0.55,16,2.5667,0.8,0.4,0.9,5,lapse_rate,2.0,True,1.833,0,False,right,ML
17,0.5,0.1,2,0.25,0.2,0.5833,17,1.5833,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.617,0,False,left,ML
18,0.5,0.1,1,0.3,0.3833,0.5833,18,1.8166,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.558,0,False,right,ML
19,0.5,0.1,2,0.2,0.25,0.7,19,1.7,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.6,0,False,left,ML
20,0.5,0.1,2,0.35,0.25,0.7667,20,1.9667,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.634,0,False,left,ML
21,0.5,0.1,1,0.3,0.3833,0.8667,21,2.1,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.576,0,False,right,ML
22,0.5,0.1,2,0.4,0.4167,0.6,22,2.0167,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,1.232,0,False,left,ML
23,0.5,0.1,1,0.3167,0.4167,0.8333,23,2.1167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.708,0,False,right,ML
24,0.5,0.1,1,0.4167,0.2333,0.8333,24,2.0333,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.775,0,False,right,ML
25,0.5,0.1,1,0.25,0.2667,0.5333,25,1.6,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.633,0,False,right,ML
26,0.5,0.1,1,0.25,0.4,0.4333,26,1.6333,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.683,0,False,right,ML
27,0.5,0.1,2,0.2667,0.2167,0.45,27,1.4834,-0.9,-0.45,0.05,5,2D1U,2.0,False,0.908,0,False,right,ML
28,0.5,0.1,2,0.2667,0.3667,0.85,28,2.0334,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.624,0,False,left,ML
29,0.5,0.1,1,0.2167,0.25,0.75,29,1.8167,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.6,0,False,right,ML
30,0.5,0.1,2,0.3167,0.2833,0.6333,30,1.7833,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.608,0,False,left,ML
31,0.5,0.1,1,0.2,0.3167,0.4667,31,1.5334,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.567,0,False,right,ML
32,0.5,0.1,1,0.2833,0.4333,0.7167,32,2.8333,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.65,0,False,left,ML
33,0.5,0.1,1,0.35,0.25,0.4667,33,1.6167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.675,0,False,right,ML
34,0.5,0.1,1,0.2667,0.35,0.5,34,1.6667,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.584,0,False,right,ML
35,0.5,0.1,2,0.35,0.3,0.6167,35,1.85,-0.82,-0.4167,0.0833,5,2D1U,1.0,True,1.216,1,True,left,ML
36,0.5,0.1,1,0.2833,0.35,0.7,36,1.8833,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.583,0,False,right,ML
37,0.5,0.1,2,0.3667,0.3833,0.6333,37,1.9666,-0.82,-0.4167,0.0833,5,2D1U,1.0,True,0.576,1,True,left,ML
38,0.5,0.1,2,0.25,0.4333,0.7667,38,2.0,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.717,0,False,left,ML
39,0.5,0.1,2,0.35,0.4,0.8333,39,2.1833,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.583,0,False,left,ML
40,0.5,0.1,2,0.2333,0.3167,0.6167,40,1.7167,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.726,0,False,left,ML
41,0.5,0.1,1,0.3833,0.3667,0.8167,41,2.1167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.501,0,False,right,ML
42,0.5,0.1,1,0.2833,0.3333,0.75,42,1.9166,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.551,0,False,right,ML
43,0.5,0.1,1,0.25,0.2333,0.55,43,1.5833,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.625,0,False,right,ML
44,0.5,0.1,1,0.2667,0.35,0.8333,44,2.0167,-0.86,-0.4333,0.0667,5,2D1U,2.0,True,0.558,2,True,right,ML
45,0.5,0.1,1,0.2833,0.3,0.85,45,2.8333,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.599,0,False,left,ML
46,0.5,0.1,2,0.3833,0.2833,0.8833,46,2.0999,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.576,0,False,left,ML
47,0.5,0.1,2,0.2667,0.4167,0.8333,47,2.0667,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.592,0,False,left,ML
48,0.5,0.1,2,0.2333,0.4,0.8333,48,2.0333,-0.86,-0.4333,0.0667,5,2D1U,1.0,True,0.674,2,True,left,ML
49,0.5,0.1,2,0.35,0.4,0.5333,49,1.8333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.558,0,False,left,ML
50,0.5,0.1,2,0.4333,0.2667,0.6,50,1.85,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.642,0,False,left,ML
51,0.5,0.1,1,0.3,0.4167,0.4833,51,2.6,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.543,0,False,left,ML
52,0.5,0.1,1,0.3833,0.3833,0.7,52,2.0166,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.566,2,False,right,ML
53,0.5,0.1,1,0.3167,0.3833,0.6833,53,1.9333,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.525,0,False,right,ML
54,0.5,0.1,2,0.2833,0.2833,0.8833,54,1.9999,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.608,0,False,left,ML
55,0.5,0.1,2,0.45,0.3833,0.6333,55,2.0166,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.55,0,False,left,ML
56,0.5,0.1,2,0.2833,0.3667,0.4833,56,1.7333,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.616,0,False,left,ML
57,0.5,0.1,2,0.3,0.3,0.4,57,1.55,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.582,2,False,left,ML
58,0.5,0.1,2,0.4333,0.25,0.4,58,2.4833,0.8,0.4,0.9,5,lapse_rate,1.0,False,0.691,0,False,left,ML
59,0.5,0.1,2,0.45,0.3833,0.6833,59,2.0666,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.925,0,False,left,ML
60,0.5,0.1,2,0.2833,0.3667,0.5333,60,1.7333,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.716,0,False,left,ML
61,0.5,0.1,1,0.2,0.3167,0.7833,61,1.85,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.815,0,False,right,ML
62,0.5,0.1,2,0.3667,0.35,0.4167,62,1.7334,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.683,0,False,left,ML
63,0.5,0.1,1,0.3333,0.3333,0.45,63,1.6666,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.675,2,False,right,ML
64,0.5,0.1,1,0.4,0.4167,0.5333,64,1.9,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.524,0,False,right,ML
65,0.5,0.1,2,0.3833,0.3833,0.7333,65,2.0499,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.558,0,False,left,ML
66,0.5,0.1,2,0.4,0.3,0.45,66,1.7,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.607,0,False,left,ML
67,0.5,0.1,2,0.35,0.4333,0.5,67,1.8333,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.543,0,False,left,ML
68,0.5,0.1,1,0.3,0.3167,0.8167,68,1.9834,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.507,2,False,right,ML
69,0.5,0.1,1,0.4,0.3833,0.5333,69,1.8666,-0.9,-0.45,0.05,5,3D1U,2.0,True,1.091,0,False,right,ML
70,0.5,0.1,1,0.2333,0.2333,0.5833,70,1.5999,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.69,0,False,right,ML
71,0.5,0.1,1,0.3,0.4333,0.6333,71,1.9666,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.542,0,False,right,ML
72,0.5,0.1,2,0.25,0.2833,0.55,72,1.6333,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.625,0,False,left,ML
73,0.5,0.1,2,0.4333,0.2333,0.7167,73,1.9333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.725,0,False,left,ML
74,0.5,0.1,2,0.4,0.3333,0.7167,74,2.0,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.558,0,False,left,ML
75,0.5,0.1,1,0.2333,0.35,0.4167,75,1.55,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.509,2,False,right,ML
76,0.5,0.1,1,0.4167,0.3,0.6833,76,1.95,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.558,0,False,right,ML
77,0.5,0.1,2,0.3,0.4333,0.4,77,1.6833,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.5,0,False,left,ML
78,0.5,0.1,2,0.4,0.4167,0.8833,78,2.25,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.516,0,False,left,ML
79,0.5,0.1,1,0.3833,0.2833,0.6,79,1.8166,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.466,2,False,right,ML
80,0.5,0.1,1,0.3333,0.35,0.45,80,1.6833,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.659,0,False,right,ML
81,0.5,0.1,2,0.2333,0.4333,0.6167,81,1.8333,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.549,0,False,left,ML
82,0.5,0.1,1,0.45,0.2333,0.7333,82,1.9666,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.518,0,False,right,ML
83,0.5,0.1,1,0.4333,0.4333,0.6,83,2.0166,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.567,0,False,right,ML
84,0.5,0.1,2,0.4333,0.3667,0.7167,84,2.0667,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.442,0,False,left,ML
85,0.5,0.1,1,0.2833,0.4,0.5,85,1.7333,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.499,2,False,right,ML
86,0.5,0.1,1,0.2333,0.2167,0.85,86,1.85,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.567,0,False,right,ML
87,0.5,0.1,1,0.35,0.3,0.6667,87,1.8667,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.507,0,False,right,ML
88,0.5,0.1,1,0.2667,0.3,0.5333,88,1.65,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.5,2,False,right,ML
89,0.5,0.1,2,0.3,0.2833,0.55,89,1.6833,-0.9,-0.45,0.05,5,3D1U,1.0,True,1.274,0,False,left,ML
90,0.5,0.1,1,0.3,0.2667,0.5,90,1.6167,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.493,0,False,right,ML
91,0.5,0.1,2,0.3,0.3167,0.6667,91,1.8334,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.559,0,False,left,ML
92,0.5,0.1,1,0.3833,0.25,0.65,92,1.8333,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.499,2,False,right,ML
93,0.5,0.1,2,0.2,0.4167,0.55,93,1.7167,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.584,0,False,left,ML
94,0.5,0.1,1,0.2667,0.2833,0.6167,94,1.7167,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.524,0,False,right,ML
95,0.5,0.1,2,0.3333,0.2167,0.6,95,1.7,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.5,0,False,left,ML
96,0.5,0.1,2,0.2167,0.25,0.5833,96,1.6,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.674,0,False,left,ML
97,0.5,0.1,2,0.4333,0.3,0.4,97,1.6833,-0.9,-0.45,0.05,5,2D1U,1.0,True,1.533,2,False,left,ML
98,0.5,0.1,2,0.3833,0.4333,0.7333,98,2.0999,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.542,0,False,left,ML
99,0.5,0.1,2,0.3167,0.4,0.6167,99,1.8834,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.6,0,False,left,ML
100,0.5,0.1,2,0.2833,0.4333,0.8167,100,2.0833,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.608,0,False,left,ML
101,0.5,0.1,2,0.3333,0.4167,0.65,101,1.95,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.6,0,False,left,ML
102,0.5,0.1,2,0.4333,0.4,0.7833,102,2.1666,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.558,0,False,left,ML
103,0.5,0.1,1,0.4333,0.4333,0.5167,103,1.9333,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.475,0,False,right,ML
104,0.5,0.1,2,0.2,0.2833,0.4667,104,1.5,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.634,2,False,left,ML
105,0.5,0.1,1,0.4333,0.25,0.7667,105,2.0,-0.9,-0.45,0.05,5,3D1U,2.0,True,1.59,0,False,right,ML
106,0.5,0.1,2,0.2833,0.3167,0.8333,106,1.9833,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.583,0,False,left,ML
107,0.5,0.1,1,0.25,0.2667,0.75,107,1.8167,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.55,0,False,right,ML
108,0.5,0.1,2,0.2833,0.3333,0.5,108,1.6666,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.649,2,False,left,ML
109,0.5,0.1,2,0.3167,0.35,0.5,109,1.7167,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.624,0,False,left,ML
110,0.5,0.1,2,0.3,0.25,0.5667,110,1.6667,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.591,0,False,left,ML
111,0.5,0.1,1,0.35,0.4,0.8833,111,2.1833,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.467,0,False,right,ML
112,0.5,0.1,1,0.2,0.25,0.65,112,1.65,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.692,0,False,right,ML
113,0.5,0.1,1,0.4,0.45,0.7,113,2.1,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.5,0,False,right,ML
114,0.5,0.1,2,0.4333,0.3333,0.4,114,1.7166,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.532,2,False,left,ML
115,0.5,0.1,2,0.3167,0.35,0.6833,115,1.9,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.516,0,False,left,ML
116,0.5,0.1,1,0.4,0.3667,0.5333,116,1.85,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.483,0,False,right,ML
117,0.5,0.1,1,0.4167,0.2167,0.7167,117,1.9001,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.609,0,False,right,ML
118,0.5,0.1,1,0.3,0.3667,0.6167,118,1.8334,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.484,0,False,right,ML
119,0.5,0.1,2,0.35,0.25,0.4667,119,1.6167,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.566,0,False,left,ML
120,0.5,0.1,1,0.4167,0.4333,0.85,120,2.25,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.732,2,False,right,ML
121,0.5,0.1,2,0.4,0.25,0.8,121,2.0,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.516,0,False,left,ML
122,0.5,0.1,1,0.2833,0.4,0.5,122,1.7333,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.582,2,False,right,ML
123,0.5,0.1,1,0.2,0.3167,0.5333,123,1.6,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.533,0,False,right,ML
124,0.5,0.1,2,0.25,0.3833,0.6167,124,1.8,-0.9,-0.45,0.05,5,1D3U,1.0,True,1.124,0,False,left,ML
125,0.5,0.1,2,0.3667,0.4167,0.5667,125,1.9001,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.475,0,False,left,ML
126,0.5,0.1,1,0.3667,0.4167,0.5833,126,1.9167,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.507,0,False,right,ML
127,0.5,0.1,1,0.2833,0.4167,0.6833,127,1.9333,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.484,2,False,right,ML
128,0.5,0.1,1,0.4167,0.2,0.4833,128,1.65,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.5,2,False,right,ML
129,0.5,0.1,1,0.25,0.3833,0.6833,129,1.8666,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.484,0,False,right,ML
130,0.5,0.1,2,0.2167,0.2667,0.5667,130,1.6001,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.5,0,False,left,ML
131,0.5,0.1,2,0.2,0.3833,0.6667,131,1.8,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.5,0,False,left,ML
132,0.5,0.1,2,0.25,0.2333,0.6167,132,1.65,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.6,0,False,left,ML
133,0.5,0.1,1,0.2167,0.3667,0.4833,133,1.6167,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.442,2,False,right,ML
134,0.5,0.1,2,0.25,0.3833,0.4167,134,1.6,-0.9,-0.45,0.05,5,1D2U,1.0,True,1.217,0,False,left,ML
135,0.5,0.1,2,0.4,0.2167,0.8833,135,2.05,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.592,0,False,left,ML
136,0.5,0.1,1,0.2,0.3,0.8167,136,1.8667,-0.9,-0.45,0.05,5,3D1U,2.0,True,0.483,0,False,right,ML
137,0.5,0.1,1,0.4167,0.45,0.75,137,2.1667,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.508,0,False,right,ML
138,0.5,0.1,2,0.3333,0.4333,0.7333,138,2.0499,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.992,2,False,left,ML
139,0.5,0.1,2,0.2667,0.35,0.8167,139,1.9834,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.567,0,False,left,ML
140,0.5,0.1,1,0.3,0.2833,0.5833,140,1.7166,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.516,0,False,right,ML
141,0.5,0.1,2,0.35,0.2333,0.75,141,1.8833,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.575,0,False,left,ML
142,0.5,0.1,1,0.3667,0.4167,0.55,142,1.8834,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.384,2,False,right,ML
143,0.5,0.1,1,0.4333,0.2167,0.8833,143,2.0833,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.64,2,False,right,ML
144,0.5,0.1,1,0.4,0.3,0.8,144,2.05,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.491,0,False,right,ML
145,0.5,0.1,1,0.4,0.3333,0.7167,145,2.0,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.509,0,False,right,ML
146,0.5,0.1,2,0.45,0.3833,0.8167,146,2.2,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.408,0,False,left,ML
147,0.5,0.1,2,0.4167,0.25,0.8167,147,2.0334,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.4,2,False,left,ML
148,0.5,0.1,1,0.3667,0.4333,0.4,148,1.75,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.458,2,False,right,ML
149,0.5,0.1,1,0.3,0.4333,0.5333,149,1.8166,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.491,0,False,right,ML
150,0.5,0.1,2,0.3667,0.2333,0.5,150,1.65,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.458,0,False,left,ML
151,0.5,0.1,1,0.3167,0.45,0.4667,151,1.7834,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.491,0,False,right,ML
152,0.5,0.1,1,0.4,0.2667,0.7833,152,2.0,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.451,2,False,right,ML
153,0.5,0.1,2,0.2333,0.2667,0.6333,153,1.6833,-0.9,-0.45,0.05,5,2D1U,1.0,True,0.592,2,False,left,ML
0,0.5,0.1,1,0.2667,0.2,0.8833,0,1.9,-0.9,-0.45,0.05,5,1D2U,2.0,True,0.365,0,False,right,mt
1,0.5,0.1,2,0.2333,0.3833,0.5833,1,1.7499,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.491,0,False,left,mt
2,0.5,0.1,1,0.25,0.4167,0.75,2,1.9667,-0.9,-0.45,0.05,5,1D3U,2.0,True,0.275,0,False,right,mt
3,0.5,0.1,2,0.4333,0.4,0.5167,3,1.9,-0.9,-0.45,0.05,5,3D1U,1.0,True,0.417,0,False,left,mt
4,0.5,0.1,1,0.3,0.2333,0.5,4,2.4333,0.8,0.4,0.9,5,lapse_rate,1.0,True,0.734,0,False,left,mt
5,0.5,0.1,2,0.3167,0.4333,0.6167,5,1.9167,-0.9,-0.45,0.05,5,1D2U,1.0,True,0.366,0,False,left,mt
6,0.5,0.1,1,0.2167,0.2833,0.8667,6,1.9167,-0.9,-0.45,0.05,5,2D1U,2.0,True,0.209,0,False,right,mt
7,0.5,0.1,2,0.2667,0.25,0.5333,7,1.6,-0.9,-0.45,0.05,5,1D3U,1.0,True,0.616,0,False,left,mt
8,0.5,0.1,1,0.4167,0.3833,0.75,8,2.1833,-0.74,-0.3667,0.1333,5,1D2U,2.0,True,0.375,0,False,right,mt
9,0.5,0.1,1,0.2333,0.2833,0.5833,9,1.6999,-0.8,-0.4,0.1,5,lapse_rate,2.0,True,0.441,0,False,right,mt
10,0.5,0.1,2,0.3833,0.3833,0.6167,10,2.0166,-0.74,-0.3667,0.1333,5,2D1U,1.0,True,0.459,0,False,left,mt
11,0.5,0.1,2,0.3333,0.45,0.85,11,2.2666,-0.74,-0.3667,0.1333,5,3D1U,1.0,True,0.432,0,False,left,mt
12,0.5,0.1,2,0.2167,0.2333,0.4333,12,1.5166,-0.74,-0.3667,0.1333,5,1D2U,1.0,True,0.567,0,False,left,mt
13,0.5,0.1,1,0.2667,0.4167,0.6667,13,2.0668,-0.58,-0.2833,0.2167,5,3D1U,2.0,True,0.301,0,False,right,mt
14,0.5,0.1,1,0.3833,0.3833,0.5667,14,2.05,-0.58,-0.2833,0.2167,5,2D1U,2.0,True,0.392,0,False,right,mt
15,0.5,0.1,1,0.45,0.3,0.8667,15,2.25,-0.74,-0.3667,0.1333,5,1D3U,1.0,False,0.517,0,False,left,mt
16,0.5,0.1,2,0.45,0.4,0.7,16,2.15,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.55,0,False,left,mt
17,0.5,0.1,2,0.35,0.2667,0.5,17,1.7,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.617,1,True,left,mt
18,0.5,0.1,2,0.3167,0.3,0.5833,18,1.8,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.383,0,False,left,mt
19,0.5,0.1,1,0.3167,0.4333,0.4333,19,1.9,-0.58,-0.2833,0.2167,5,1D2U,2.0,True,0.359,0,False,right,mt
20,0.5,0.1,2,0.3667,0.2333,0.5833,20,1.9666,-0.42,-0.2167,0.2833,5,3D1U,1.0,True,1.534,0,False,left,mt
21,0.5,0.1,1,0.2667,0.3667,0.9,21,2.3167,-0.42,-0.2167,0.2833,5,2D1U,2.0,True,0.325,0,False,right,mt
22,0.5,0.1,2,0.4,0.2,0.8,22,2.0,-0.8,-0.4,0.1,5,lapse_rate,1.0,True,0.525,0,False,left,mt
23,0.5,0.1,1,0.25,0.4167,0.5333,23,2.0667,-0.26,-0.1333,0.3667,5,3D1U,2.0,True,1.099,0,False,right,mt
24,0.5,0.1,2,0.3667,0.3667,0.45,24,2.0501,-0.26,-0.1333,0.3667,5,2D1U,1.0,True,0.4,0,False,left,mt
25,0.5,0.1,2,0.45,0.25,0.5,25,1.9167,-0.58,-0.2833,0.2167,5,1D2U,1.0,True,0.416,0,False,left,mt
26,0.5,0.1,1,0.3167,0.2167,0.8833,26,2.0,-0.82,-0.4167,0.0833,5,1D3U,2.0,True,0.325,1,True,right,mt
27,0.5,0.1,2,0.25,0.4333,0.7833,27,2.2499,-0.42,-0.2167,0.2833,5,1D2U,1.0,True,0.599,0,False,left,mt
28,0.5,0.1,1,0.3333,0.3833,0.5333,28,1.8332,-0.82,-0.4167,0.0833,5,1D3U,2.0,True,0.233,1,True,right,mt
29,0.5,0.1,1,0.2167,0.2167,0.7667,29,2.1501,-0.1,-0.05,0.45,5,3D1U,2.0,True,0.358,0,False,right,mt
30,0.5,0.1,2,0.3833,0.35,0.5167,30,2.2,-0.1,-0.05,0.45,5,2D1U,1.0,True,0.674,0,False,left,mt
31,0.5,0.1,2,0.25,0.3667,0.5667,31,2.5834,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.317,0,False,right,mt
32,0.5,0.1,2,0.3333,0.3333,0.4667,32,2.5333,0.8,0.4,0.9,5,lapse_rate,2.0,True,0.484,0,False,right,mt
33,0.5,0.1,1,0.3,0.3333,0.9,33,2.15,-0.78,-0.3833,0.1167,5,1D3U,2.0,True,0.158,2,True,right,mt
34,0.5,0.1,2,0.4,0.35,0.5667,34,2.35,0.06,0.0333,0.5333,5,3D1U,1.0,False,0.434,0,False,left,mt
35,0.5,0.1,2,0.4,0.25,0.4333,35,2.1166,0.06,0.0333,0.5333,5,2D1U,1.0,False,0.491,0,False,left,mt
36,0.5,0.1,1,0.25,0.2833,0.85,36,2.1666,-0.42,-0.2167,0.2833,5,1D2U,2.0,True,0.308,0,False,right,mt
37,0.5,0.1,1,0.4,0.35,0.55,37,1.9167,-0.78,-0.3833,0.1167,5,1D3U,2.0,True,0.351,2,True,right,mt
38,0.5,0.1,2,0.3667,0.45,0.75,38,2.6834,0.22,0.1167,0.6167,5,3D1U,2.0,True,0.458,0,False,right,mt
