,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,total_audio_dur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys
112,112,0.5,0.1,2,0.45,0.45,0.5,112,2.0333,-0.74,-0.3667,0.1333,5,1D2U,1.0,True,0.542,8,True,left
113,113,0.5,0.1,2,0.3333,0.4,0.75,113,2.8166,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.333,3,True,right
114,114,0.5,0.1,2,0.25,0.2333,0.5167,114,2.3333,0.66,0.3333,0.8333,5,3D1U,1.0,False,0.65,3,True,left
115,115,0.5,0.1,1,0.2167,0.25,0.6667,115,2.2167,0.18,0.0833,0.5833,5,2D1U,1.0,True,0.475,6,False,left
116,116,0.5,0.1,2,0.4333,0.4333,0.5833,116,2.0332,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.517,2,False,left
117,117,0.5,0.1,1,0.4,0.3667,0.8667,117,2.2834,-0.7,-0.35,0.15,5,1D2U,1.0,False,0.458,9,True,left
118,118,0.5,0.1,1,0.3167,0.3833,0.75,118,2.8,0.7,0.35,0.85,5,3D1U,1.0,True,0.624,4,True,left
119,119,0.5,0.1,2,0.3,0.2333,0.7167,119,2.3333,0.18,0.0833,0.5833,5,2D1U,1.0,False,2.324,6,False,left
120,120,0.5,0.1,2,0.2667,0.2333,0.7333,120,1.8166,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.584,2,False,left
121,121,0.5,0.1,2,0.2167,0.3,0.7833,121,1.8833,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.916,2,False,left
122,122,0.5,0.1,1,0.3,0.2333,0.5167,122,1.6833,-0.74,-0.3667,0.1333,5,1D2U,1.0,False,0.657,10,True,left
123,123,0.5,0.1,1,0.3167,0.25,0.6,123,1.7834,-0.78,-0.3833,0.1167,5,1D3U,2.0,True,0.384,3,True,right
124,124,0.5,0.1,2,0.2,0.4167,0.5667,124,2.5334,0.7,0.35,0.85,5,3D1U,2.0,True,0.217,4,True,right
125,125,0.5,0.1,2,0.3333,0.2667,0.4833,125,2.4333,0.7,0.35,0.85,5,3D1U,2.0,True,0.691,4,True,right
126,126,0.5,0.1,2,0.2833,0.4167,0.6833,126,2.5,0.22,0.1167,0.6167,5,2D1U,2.0,True,0.566,6,False,right
127,127,0.5,0.1,2,0.2167,0.25,0.4833,127,1.5667,-0.78,-0.3833,0.1167,5,1D3U,1.0,True,0.557,3,True,left
128,128,0.5,0.1,1,0.2333,0.3,0.65,128,1.8,-0.78,-0.3833,0.1167,5,1D3U,1.0,False,0.551,3,True,left
129,129,0.5,0.1,1,0.3,0.3,0.4167,129,2.1334,0.22,0.1167,0.6167,5,2D1U,2.0,False,0.391,6,False,right
130,130,0.5,0.1,2,0.45,0.3833,0.5333,130,2.6999,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.483,5,True,right
131,131,0.5,0.1,2,0.2,0.2833,0.5333,131,1.6333,-0.78,-0.3833,0.1167,5,1D2U,1.0,True,0.641,10,False,left
132,132,0.5,0.1,1,0.2667,0.2167,0.8833,132,1.95,-0.82,-0.4167,0.0833,5,1D3U,2.0,True,0.558,4,True,right
133,133,0.5,0.1,2,0.45,0.2833,0.7167,133,2.7833,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.766,5,True,right
134,134,0.5,0.1,1,0.3833,0.2167,0.85,134,2.7833,0.66,0.3333,0.8333,5,3D1U,1.0,True,0.675,5,True,left
135,135,0.5,0.1,1,0.3167,0.3,0.4167,135,1.6501,-0.78,-0.3833,0.1167,5,1D2U,1.0,False,0.65,10,False,left
136,136,0.5,0.1,2,0.25,0.35,0.55,136,2.2833,0.26,0.1333,0.6333,5,2D1U,1.0,False,0.417,6,False,left
137,137,0.5,0.1,2,0.2,0.2,0.5833,137,2.3,0.62,0.3167,0.8167,5,3D1U,1.0,False,0.551,5,False,left
138,138,0.5,0.1,1,0.3833,0.4,0.6333,138,1.9999,-0.82,-0.4167,0.0833,5,1D2U,1.0,False,0.592,10,False,left
139,139,0.5,0.1,1,0.3167,0.4167,0.75,139,2.0501,-0.86,-0.4333,0.0667,5,1D2U,2.0,True,0.833,10,False,right
140,140,0.5,0.1,2,0.2833,0.4333,0.5333,140,2.3999,0.3,0.15,0.65,5,2D1U,2.0,True,0.866,6,False,right
141,141,0.5,0.1,2,0.35,0.2167,0.8333,141,1.9833,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.726,4,True,left
142,142,0.5,0.1,1,0.2667,0.4333,0.7667,142,2.6167,0.3,0.15,0.65,5,2D1U,1.0,True,0.601,6,False,left
143,143,0.5,0.1,2,0.4,0.4,0.5167,143,1.8834,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.491,10,False,left
144,144,0.5,0.1,1,0.2333,0.35,0.7,144,1.8666,-0.82,-0.4167,0.0833,5,1D2U,1.0,False,0.417,11,True,left
145,145,0.5,0.1,2,0.3333,0.3167,0.8833,145,2.1166,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.433,4,True,left
146,146,0.5,0.1,2,0.25,0.35,0.6,146,2.5333,0.66,0.3333,0.8333,5,3D1U,2.0,True,0.376,6,True,right
147,147,0.5,0.1,2,0.3167,0.4167,0.7833,147,2.0834,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.451,12,True,left
148,148,0.5,0.1,1,0.35,0.2333,0.5333,148,2.4499,0.66,0.3333,0.8333,5,3D1U,1.0,True,0.375,6,True,left
149,149,0.5,0.1,2,0.2333,0.3833,0.55,149,1.7833,-0.78,-0.3833,0.1167,5,1D3U,2.0,False,0.541,5,True,right
150,150,0.5,0.1,2,0.25,0.25,0.85,150,1.9333,-0.82,-0.4167,0.0833,5,1D3U,1.0,True,0.8,6,True,left
151,151,0.5,0.1,2,0.3,0.4333,0.4833,151,2.3499,0.26,0.1333,0.6333,5,2D1U,1.0,False,1.15,7,True,left
152,152,0.5,0.1,2,0.4,0.3,0.5667,152,2.4167,0.3,0.15,0.65,5,2D1U,1.0,False,0.632,8,True,left
153,153,0.5,0.1,2,0.3667,0.4167,0.55,153,1.9001,-0.86,-0.4333,0.0667,5,1D2U,1.0,True,0.658,12,True,left
