,Unnamed: 0,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
91,91,0.49853,0.1,2,0.23265,0.41544,0.565,91,1.8778,-0.66,-0.33235,0.16618,5,1D2U,1.0,True,0.413,6,False,left,0.0,1.2954,1.4627,0.1674,0.2296,0.7294,0.4998,A
92,92,0.49853,0.1,1,0.29912,0.34066,0.4653,92,2.55082,0.9,0.44868,0.94721,5,lapse_rate,1.0,True,0.401,0,False,left,0.0,0.2968,1.2466,0.9498,1.7138,2.2134,0.4996,V
93,93,0.49853,1.2,1,0.3739,0.19941,0.66471,93,2.42619,0.38,0.1911,0.68964,5,3D1U,1.0,True,0.654,1,False,left,0.0,0.377,1.069,0.692,1.7348,2.2351,0.5002,V
94,94,0.49853,0.1,1,0.34066,0.35728,0.64809,94,2.45111,0.22,0.10802,0.60655,5,2D1U,1.0,True,0.359,3,True,left,0.0,0.3378,0.9464,0.6087,1.5956,2.0965,0.5009,A
95,95,0.49853,1.2,2,0.20772,0.39052,0.59824,95,2.10214,-0.18,-0.0914,0.40713,5,1D3U,1.0,True,0.566,1,True,left,0.0,1.3112,1.7207,0.4095,0.2113,0.7104,0.499,A
96,96,0.49853,0.1,1,0.35728,0.24927,0.49022,96,1.7864,-0.62,-0.30743,0.1911,5,1D2U,2.0,True,0.535,6,False,right,0.0,0.3581,0.5496,0.1915,1.042,1.5415,0.4995,A
97,97,0.49853,1.2,2,0.3739,0.30743,0.82258,97,2.59237,0.18,0.0914,0.58993,5,2D1U,1.0,False,0.577,3,False,left,0.0,1.7002,2.2917,0.5915,0.3751,0.8751,0.5,A
98,98,0.49853,0.1,2,0.29081,0.23265,0.50684,98,1.96089,-0.14,-0.06647,0.43206,5,1D3U,1.0,True,0.417,2,True,left,0.0,1.3024,1.7349,0.4325,0.2942,0.7937,0.4996,V
99,99,0.49853,1.2,2,0.38221,0.41544,0.79765,99,2.78347,0.38,0.1911,0.68964,5,3D1U,1.0,False,2.691,1,False,left,0.0,1.6839,2.3754,0.6915,0.3833,0.8833,0.5,V
100,100,0.49853,1.2,1,0.22434,0.29912,0.73949,100,1.81133,-0.9,-0.44868,0.04985,5,lapse_rate,1.0,False,1.759,0,False,left,0.0,0.2221,0.2719,0.0497,1.0138,1.5139,0.5001,V
