,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
91,0.50267,0.1,1,0.44403,0.20945,0.81265,91,2.2704,-0.394,-0.20107,0.3016,5,2U1D,2.0,True,0.217,4,True,right,0.0,0.4458,0.7455,0.2997,1.5543,2.054,0.4998,V
92,0.50267,1.2,2,0.23458,0.43565,0.53618,92,2.65578,0.89,0.44403,0.9467,5,3D1U,2.0,True,0.193,3,False,right,0.0,1.2692,2.2118,0.9426,0.2353,0.7358,0.5005,V
93,0.50267,0.1,2,0.38538,0.20107,0.67861,93,2.06933,-0.394,-0.20107,0.3016,5,2U1D,1.0,True,0.226,4,True,left,0.0,1.5617,1.8624,0.3006,0.3875,0.8866,0.4991,A
94,0.50267,1.2,1,0.27647,0.36863,0.46078,94,1.65882,-0.9,-0.45241,0.05027,5,lapse_rate,2.0,True,0.309,0,False,right,0.0,0.2818,0.3323,0.0505,0.7902,1.2911,0.501,V
95,0.50267,1.2,1,0.31836,0.31836,0.84617,95,2.2369,-0.502,-0.25134,0.25134,5,3U1D,2.0,True,0.159,4,True,right,0.0,0.3234,0.5733,0.2499,1.4155,1.9151,0.4996,V
96,0.50267,0.1,2,0.38538,0.28485,0.75401,96,2.75632,0.654,0.32674,0.82941,5,2D1U,2.0,True,0.2,7,True,right,0.0,1.6425,2.4672,0.8247,0.3924,0.8918,0.4995,V
97,0.50267,0.1,2,0.38538,0.33512,0.88806,97,3.05793,0.9,0.45241,0.9467,5,lapse_rate,2.0,True,0.117,0,False,right,0.0,1.7747,2.7165,0.9418,0.3913,0.8913,0.4999,V
98,0.50267,1.2,1,0.34349,0.3016,0.46078,98,1.85988,-0.502,-0.25134,0.25134,5,3U1D,1.0,False,0.709,4,True,left,0.0,0.3489,0.5988,0.2499,1.0576,1.5576,0.5,V
99,0.50267,0.1,2,0.377,0.23458,0.48592,99,2.54687,0.89,0.44403,0.9467,5,3D1U,2.0,True,0.108,3,False,right,0.0,1.3688,2.3104,0.9415,0.3851,0.8854,0.5003,V
100,0.50267,1.2,1,0.41052,0.38538,0.83779,100,2.45472,-0.358,-0.17594,0.31836,5,2U1D,2.0,True,0.192,4,False,right,0.0,0.4144,0.731,0.3166,1.5644,2.064,0.4996,V
101,0.50267,0.1,1,0.25971,0.33512,0.41889,101,2.32904,0.618,0.30998,0.81265,5,2D1U,1.0,True,0.126,7,False,left,0.0,0.2683,1.0761,0.8078,1.4939,1.9928,0.499,A
102,0.50267,1.2,1,0.38538,0.25971,0.60321,102,2.56362,0.618,0.30998,0.81265,5,2D1U,1.0,True,0.158,7,False,left,0.0,0.3918,1.2009,0.8091,1.8003,2.3001,0.4998,A
103,0.50267,0.1,1,0.40214,0.41052,0.46078,103,2.09447,-0.358,-0.17594,0.31836,5,2U1D,2.0,True,0.134,4,False,right,0.0,0.4068,0.723,0.3162,1.1816,1.6822,0.5006,A
104,0.50267,1.2,2,0.35187,0.36025,0.54456,104,2.70605,0.89,0.44403,0.9467,5,3D1U,2.0,True,0.258,3,False,right,0.0,1.3973,2.338,0.9407,0.3548,0.8558,0.501,A
105,0.50267,0.1,2,0.38538,0.33512,0.78752,105,2.06096,-0.9,-0.45241,0.05027,5,lapse_rate,1.0,True,0.125,0,False,left,0.0,1.67,1.7197,0.0497,0.3869,0.8857,0.4988,A
106,0.50267,0.1,1,0.20945,0.35187,0.57807,106,1.87664,-0.538,-0.26809,0.23458,5,3U1D,2.0,True,0.166,5,True,right,0.0,0.2132,0.4455,0.2323,1.0214,1.5205,0.4992,A
107,0.50267,1.2,2,0.27647,0.3016,0.89643,107,2.76469,0.582,0.29323,0.78752,5,2D1U,2.0,True,0.174,7,False,right,0.0,1.6753,2.4578,0.7825,0.2828,0.784,0.5012,A
108,0.50267,1.2,1,0.44403,0.20945,0.41052,108,2.51337,0.9,0.45241,0.9467,5,lapse_rate,1.0,True,0.384,0,False,left,0.0,0.4485,1.3892,0.9406,1.7982,2.2975,0.4993,V
109,0.50267,0.1,1,0.2262,0.26809,0.75401,109,1.98555,-0.538,-0.26809,0.23458,5,3U1D,2.0,True,0.116,5,True,right,0.0,0.2289,0.4621,0.2332,1.212,1.7134,0.5014,A
110,0.50267,1.2,2,0.36025,0.44403,0.85454,110,3.09143,0.854,0.42727,0.92994,5,3D1U,2.0,True,0.117,3,False,right,0.0,1.7136,2.6383,0.9247,0.3632,0.8627,0.4994,V
111,0.50267,0.1,1,0.25971,0.30998,0.73725,111,2.14473,-0.322,-0.15918,0.33512,5,2U1D,1.0,False,0.199,4,False,left,0.0,0.2629,0.5958,0.3328,1.3299,1.8297,0.4998,V
112,0.50267,1.2,2,0.36025,0.36025,0.62834,112,2.08609,-0.538,-0.26809,0.23458,5,3U1D,1.0,True,0.234,5,True,left,0.0,1.4895,1.7238,0.2344,0.3648,0.8655,0.5007,A
