,standardDur,riseDur,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
35,0.4997,0.0,1,0.4247,0.5496,0.0999,35,2.6066,1.06,0.533,1.0327,5,2D1U,1.0,True,0.391,1,False,left,0.0,0.41646749997744337,1.4499322999618016,1.0334647999843583,1.5498769999830984,2.05004329996882,0.5001662999857217,
36,0.4997,0.0,2,0.4247,0.4997,0.4164,36,2.1903,-0.3,-0.1499,0.3498,5,2U1D,1.0,True,1.308,0,False,left,0.0,1.3334415000281297,1.6834773000446148,0.35003580001648515,0.4168470000149682,0.9168433000450023,0.49999630003003404,
37,0.4997,0.0,2,0.4997,0.4414,0.0,37,2.4735,1.06,0.533,1.0327,5,2D1U,2.0,True,0.392,1,False,right,0.0,0.9915182000258937,2.024803000036627,1.0332848000107333,0.4914392000064254,0.9915182000258937,0.5000790000194684,
38,0.4997,0.0,2,0.558,0.508,0.2831,38,2.2402,-0.22,-0.1083,0.3914,5,1U1D,1.0,True,0.5,1,True,left,0.0,1.3333867999608628,1.724930799973663,0.3915440000128001,0.5497823999612592,1.050129899987951,0.5003475000266917,
39,0.4997,0.0,2,0.6412,0.5663,0.1083,39,2.7649,0.9,0.4497,0.9494,5,lapse_rate,2.0,True,0.383,0,False,right,0.0,1.2414100000169128,2.191223500005435,0.9498134999885224,0.632838100020308,1.1330237000365742,0.5001856000162661,
40,0.4997,0.0,1,0.5413,0.583,0.5413,40,2.5151,-0.3,-0.1499,0.3498,5,2U1D,2.0,True,0.5,0,False,right,0.0,0.5308805000386201,0.881013400037773,0.35013289999915287,1.4313829999882728,1.9314069999963976,0.5000240000081249,
41,0.4997,0.0,2,0.6163,0.5996,0.7329,41,3.1397,0.388,0.1915,0.6912,5,1D1U,2.0,True,1.075,2,True,right,0.0,1.8414913000306115,2.5330329000134952,0.6915415999828838,0.6079634000197984,1.1082812000531703,0.5003178000333719,
42,0.4997,0.0,2,0.3997,0.4997,0.5913,42,2.9564,0.94,0.4664,0.966,5,2D1U,2.0,True,0.442,1,False,right,0.0,1.4818068000022322,2.448392899997998,0.9665860999957658,0.39019359997473657,0.890521599969361,0.5003279999946244,
43,0.4997,0.0,1,0.533,0.5663,0.0833,43,1.7323,-0.9,-0.4497,0.05,5,lapse_rate,2.0,True,0.591,0,False,right,0.0,0.5238508000038564,0.5661008000024594,0.042249999998603016,0.6656654999824241,1.165763299970422,0.5000977999879979,
44,0.4997,0.0,1,0.533,0.508,0.4247,44,2.3901,-0.148,-0.075,0.4247,5,1U1D,2.0,True,0.316,2,True,right,0.0,0.5254223000374623,0.9503801999962889,0.4249578999588266,1.374983699992299,1.8750222999951802,0.5000386000028811,
