,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetVisualTest,recordedOffsetVisualTest,recordedDurVisualTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCue
245,0.49919,0.1,1,0.26624,0.23296,0.40767,245,1.96349,0.12,0.05824,0.55743,5,3D1U,1.0,True,0.616,9,True,left,0.0,0.272,0.8306,0.5585,1.2379,1.7387,0.5009,V
246,0.49919,1.2,2,0.44927,0.21632,0.77375,246,2.53756,0.198,0.09984,0.59903,5,2D1U,1.0,False,0.718,11,False,left,0.0,1.7331,2.333,0.5999,0.4585,0.9581,0.4996,V
247,0.49919,0.1,2,0.31616,0.34111,0.89855,247,2.64572,0.18,0.09152,0.59071,5,2U1D,1.0,False,1.367,13,False,left,0.0,1.7264,2.3179,0.5915,0.3256,0.8264,0.5008,A
248,0.49919,1.2,1,0.22464,0.37439,0.46591,248,2.18812,0.252,0.1248,0.62399,5,2D1U,2.0,False,0.551,11,False,right,0.0,0.2295,0.8549,0.6254,1.3217,1.8218,0.5001,V
249,0.49919,0.1,2,0.31616,0.37439,0.81535,249,2.56252,0.12,0.05824,0.55743,5,3D1U,1.0,False,1.083,9,True,left,0.0,1.6392,2.1961,0.5569,0.3228,0.822,0.4992,A
250,0.49919,1.2,2,0.43263,0.44095,0.50751,250,2.47099,0.174,0.0832,0.59071,5,3D1U,2.0,True,0.575,10,True,right,0.0,1.452,2.0434,0.5914,0.443,0.9432,0.5002,A
251,0.49919,0.1,1,0.34943,0.19968,0.51583,251,1.95516,-0.222,-0.10816,0.39103,5,3U1D,2.0,True,0.8,12,True,right,0.0,0.3558,0.7473,0.3915,1.2638,1.7643,0.5004,A
252,0.49919,1.2,1,0.34111,0.44095,0.53247,252,2.20475,-0.222,-0.10816,0.39103,5,3U1D,1.0,False,0.393,12,True,left,0.0,0.3475,0.7384,0.3908,1.2726,1.7726,0.4999,V
253,0.49919,0.1,2,0.27456,0.26624,0.66559,253,2.35453,0.306,0.14976,0.64895,5,2D1U,1.0,False,1.733,11,False,left,0.0,1.4521,2.1024,0.6503,0.2855,0.7857,0.5002,V
254,0.49919,1.2,2,0.34111,0.40767,0.44927,254,2.37947,0.36,0.18304,0.68223,5,2D1U,2.0,True,0.242,11,False,right,0.0,1.2992,1.9817,0.6824,0.3484,0.8483,0.4999,A
255,0.49919,0.1,2,0.36607,0.26624,0.64063,255,2.36284,0.174,0.0832,0.59071,5,3D1U,1.0,False,0.459,10,True,left,0.0,1.5162,2.1088,0.5926,0.3752,0.8745,0.4994,A
256,0.49919,1.2,2,0.24128,0.2912,0.42431,256,2.07165,0.234,0.11648,0.61567,5,2U1D,2.0,True,0.483,13,False,right,0.0,1.1756,1.7922,0.6167,0.2506,0.7507,0.5001,A
257,0.49919,0.1,2,0.23296,0.208,0.84031,257,2.46269,0.36,0.18304,0.68223,5,2D1U,1.0,False,3.717,11,False,left,0.0,1.5825,2.2664,0.6839,0.2414,0.7417,0.5003,V
258,0.49919,1.2,2,0.30784,0.26624,0.73215,258,2.51261,0.414,0.208,0.70719,5,2D1U,2.0,True,0.65,11,False,right,0.0,1.549,2.2582,0.7091,0.3162,0.8157,0.4995,V
259,0.49919,0.1,1,0.39103,0.22464,0.74879,259,2.47932,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.726,10,False,left,0.0,0.4024,1.0188,0.6164,1.7686,2.2687,0.5001,A
260,0.49919,1.2,2,0.22464,0.44927,0.54079,260,2.32956,0.234,0.11648,0.61567,5,2U1D,2.0,True,0.96,13,False,right,0.0,1.274,1.8901,0.6161,0.2322,0.7324,0.5002,A
261,0.49919,0.1,2,0.37439,0.2496,0.52415,261,2.0134,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.65,13,True,left,0.0,1.4078,1.7746,0.3667,0.3829,0.8831,0.5002,V
262,0.49919,1.2,1,0.44095,0.28288,0.68223,262,2.49596,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.675,14,True,left,0.0,0.4512,1.0429,0.5918,1.7259,2.2268,0.5009,A
263,0.49919,0.1,1,0.32447,0.36607,0.58239,263,2.38779,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.4,10,False,left,0.0,0.3345,0.952,0.6175,1.5359,2.0348,0.4988,A
264,0.49919,1.2,2,0.21632,0.29952,0.40767,264,1.78877,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,1.216,13,True,left,0.0,1.129,1.4961,0.3671,0.22,0.7208,0.5008,A
265,0.49919,0.1,1,0.27456,0.44927,0.57407,265,2.50428,0.414,0.208,0.70719,5,2D1U,2.0,False,4.333,11,False,right,0.0,0.2789,0.9872,0.7083,1.5625,2.0616,0.499,V
266,0.49919,1.2,2,0.27456,0.24128,0.70719,266,2.31293,0.18,0.09152,0.59071,5,2U1D,1.0,False,0.85,14,True,left,0.0,1.4898,2.0811,0.5913,0.2816,0.7813,0.4997,A
267,0.49919,0.1,2,0.37439,0.32447,0.79039,267,2.60411,0.234,0.11648,0.61567,5,2U1D,2.0,True,3.384,15,True,right,0.0,1.6735,2.2905,0.6171,0.3826,0.8823,0.4997,A
268,0.49919,1.2,2,0.39103,0.24128,0.48255,268,2.3462,0.468,0.23296,0.73215,5,2D1U,1.0,False,1.659,11,False,left,0.0,1.379,2.1133,0.7343,0.3969,0.8967,0.4997,V
269,0.49919,0.1,1,0.2496,0.34943,0.73215,269,2.19644,-0.276,-0.14144,0.36607,5,3U1D,1.0,False,7.227,13,True,left,0.0,0.2585,0.6243,0.3658,1.3576,1.8578,0.5002,V
270,0.49919,1.2,1,0.36607,0.24128,0.77375,270,2.21308,-0.33,-0.1664,0.33279,5,3U1D,2.0,True,0.55,13,False,right,0.0,0.3747,0.7081,0.3334,1.4909,1.9915,0.5006,A
271,0.49919,0.1,2,0.21632,0.43263,0.72383,271,2.48764,0.228,0.11648,0.61567,5,3D1U,2.0,True,0.251,10,False,right,0.0,1.4499,2.0665,0.6165,0.225,0.7249,0.4999,A
272,0.49919,1.2,1,0.25792,0.36607,0.46591,272,2.3462,0.522,0.25792,0.75711,5,2D1U,1.0,True,0.251,11,False,left,0.0,0.2617,1.0198,0.7581,1.4865,1.9871,0.5006,A
273,0.49919,0.1,2,0.208,0.35775,0.89855,273,2.57916,0.234,0.11648,0.61567,5,2U1D,2.0,True,0.251,15,True,right,0.0,1.6166,2.2333,0.6167,0.2169,0.7166,0.4997,V
274,0.49919,1.2,1,0.23296,0.33279,0.58239,274,1.98012,-0.33,-0.1664,0.33279,5,3U1D,2.0,True,0.376,13,False,right,0.0,0.2413,0.5748,0.3335,1.1591,1.6583,0.4992,A
275,0.49919,0.1,2,0.34111,0.40767,0.58239,275,2.42107,0.174,0.0832,0.59071,5,3D1U,1.0,False,0.642,11,True,left,0.0,1.4342,2.0256,0.5914,0.3506,0.8505,0.5,A
276,0.49919,1.2,1,0.41599,0.35775,0.54911,276,2.43771,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.45,12,True,left,0.0,0.4254,1.0426,0.6172,1.5919,2.0924,0.5005,A
277,0.49919,0.1,2,0.2496,0.40767,0.72383,277,2.49596,0.228,0.11648,0.61567,5,3D1U,2.0,True,3.759,12,True,right,0.0,1.4823,2.0998,0.6175,0.2579,0.7578,0.4999,A
278,0.49919,1.2,2,0.23296,0.23296,0.41599,278,2.13821,0.522,0.25792,0.75711,5,2D1U,2.0,True,0.392,11,False,right,0.0,1.153,1.9115,0.7585,0.2362,0.7366,0.5005,V
279,0.49919,0.1,1,0.41599,0.29952,0.61567,279,2.16316,-0.33,-0.1664,0.33279,5,3U1D,2.0,True,0.358,13,False,right,0.0,0.419,0.7526,0.3336,1.3693,1.8695,0.5001,A
280,0.49919,1.2,1,0.40767,0.32447,0.59071,280,2.41275,0.18,0.09152,0.59071,5,2U1D,1.0,True,0.317,16,True,left,0.0,0.4123,1.0042,0.5918,1.5958,2.0958,0.5001,V
281,0.49919,0.1,1,0.44095,0.22464,0.49087,281,2.27132,0.228,0.11648,0.61567,5,3D1U,1.0,True,0.392,12,True,left,0.0,0.4476,1.0643,0.6167,1.5559,2.0557,0.4998,V
282,0.49919,1.2,2,0.35775,0.39103,0.66559,282,2.27963,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.317,14,True,left,0.0,1.5283,1.895,0.3668,0.3623,0.8616,0.4994,V
283,0.49919,0.1,2,0.27456,0.26624,0.62399,283,2.03005,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,0.45,14,True,left,0.0,1.4067,1.7726,0.366,0.2819,0.7817,0.4998,V
284,0.49919,1.2,2,0.21632,0.34111,0.87359,284,2.66236,0.468,0.23296,0.73215,5,2D1U,2.0,True,0.225,12,True,right,0.0,1.601,2.3336,0.7326,0.2265,0.7253,0.4988,V
285,0.49919,0.1,1,0.42431,0.32447,0.43263,285,2.27131,0.174,0.0832,0.59071,5,3D1U,1.0,True,0.351,13,True,left,0.0,0.433,1.0251,0.5921,1.458,1.9581,0.5001,V
286,0.49919,1.2,1,0.25792,0.39103,0.63231,286,2.37116,0.18,0.09152,0.59071,5,2U1D,2.0,False,0.117,16,True,right,0.0,0.2648,0.8576,0.5928,1.4912,1.9905,0.4994,V
287,0.49919,0.1,2,0.38271,0.34111,0.45759,287,2.41275,0.468,0.23296,0.73215,5,2D1U,2.0,True,0.492,12,True,right,0.0,1.35,2.0831,0.7331,0.3918,0.8916,0.4998,A
288,0.49919,1.2,1,0.29952,0.33279,0.69887,288,2.53756,0.414,0.208,0.70719,5,2D1U,1.0,True,0.809,12,False,left,0.0,0.3033,1.0119,0.7086,1.7118,2.2115,0.4997,V
289,0.49919,0.1,1,0.42431,0.34111,0.49087,289,2.37115,0.234,0.11648,0.61567,5,2U1D,2.0,False,0.501,17,True,right,0.0,0.4331,1.0493,0.6162,1.5417,2.0408,0.4992,V
290,0.49919,1.2,1,0.21632,0.43263,0.83199,290,2.57084,0.174,0.0832,0.59071,5,3D1U,1.0,True,0.825,13,True,left,0.0,0.2231,0.8144,0.5913,1.6471,2.1483,0.5012,A
291,0.49919,0.1,2,0.23296,0.41599,0.83199,291,2.3462,-0.276,-0.14144,0.36607,5,3U1D,1.0,True,2.367,14,True,left,0.0,1.5765,1.942,0.3656,0.2426,0.7429,0.5003,A
292,0.49919,1.2,1,0.41599,0.24128,0.54079,292,2.28796,0.174,0.0832,0.59071,5,3D1U,2.0,False,3.991,13,True,right,0.0,0.4231,1.0151,0.592,1.5565,2.0569,0.5004,A
293,0.49919,0.1,2,0.31616,0.39103,0.60735,293,2.52092,0.414,0.208,0.70719,5,2D1U,2.0,True,0.217,12,False,right,0.0,1.4298,2.1374,0.7075,0.321,0.8209,0.4999,V
294,0.49919,1.2,1,0.26624,0.28288,0.61567,294,2.30461,0.288,0.14144,0.64063,5,2U1D,1.0,True,1.376,17,False,left,0.0,0.2765,0.9173,0.6408,1.5342,2.0344,0.5002,A
295,0.49919,0.1,2,0.30784,0.23296,0.87359,295,2.30461,-0.222,-0.10816,0.39103,5,3U1D,2.0,False,1.55,14,False,right,0.0,1.6913,2.0831,0.3918,0.3169,0.8166,0.4997,A
296,0.49919,1.2,1,0.35775,0.34111,0.74047,296,2.55419,0.228,0.11648,0.61567,5,3D1U,2.0,False,3.525,14,True,right,0.0,0.3634,0.9794,0.616,1.7223,2.2224,0.5001,V
297,0.49919,0.1,2,0.34943,0.2496,0.73215,297,2.471,0.282,0.14144,0.64063,5,3D1U,2.0,True,2.933,14,False,right,0.0,1.5922,2.2338,0.6416,0.3588,0.859,0.5002,A
298,0.49919,1.2,2,0.39935,0.23296,0.79871,298,2.57084,0.288,0.14144,0.64063,5,2U1D,2.0,True,13.125,17,False,right,0.0,1.7039,2.3455,0.6416,0.4033,0.9036,0.5004,V
299,0.49919,0.1,2,0.42431,0.25792,0.74047,299,2.60412,0.36,0.18304,0.68223,5,2D1U,1.0,False,1.543,12,False,left,0.0,1.6718,2.3554,0.6836,0.43,0.9302,0.5003,V
300,0.49919,1.2,1,0.43263,0.39935,0.74047,300,2.43771,-0.276,-0.14144,0.36607,5,3U1D,1.0,False,0.417,15,True,left,0.0,0.4406,0.8071,0.3665,1.5492,2.0487,0.4995,V
301,0.49919,0.1,1,0.208,0.28288,0.44095,301,2.04669,0.234,0.11648,0.61567,5,2U1D,1.0,True,1.399,18,True,left,0.0,0.215,0.8311,0.6161,1.2731,1.7724,0.4993,V
302,0.49919,1.2,2,0.28288,0.2496,0.69055,302,2.42941,0.414,0.208,0.70719,5,2D1U,2.0,True,0.309,13,True,right,0.0,1.4784,2.1865,0.7082,0.287,0.7863,0.4994,V
303,0.49919,0.1,2,0.22464,0.28288,0.75711,303,2.47101,0.414,0.208,0.70719,5,2D1U,2.0,True,1.666,13,True,right,0.0,1.4915,2.2,0.7085,0.2335,0.7329,0.4993,V
304,0.49919,1.2,2,0.34111,0.31616,0.54079,304,2.31292,0.234,0.11648,0.61567,5,2U1D,2.0,True,0.483,18,True,right,0.0,1.3876,2.0045,0.6169,0.3455,0.8458,0.5004,A
305,0.49919,0.1,2,0.2496,0.19968,0.48255,305,2.02173,0.18,0.09152,0.59071,5,2U1D,2.0,True,0.351,18,False,right,0.0,1.2422,1.8338,0.5916,0.2583,0.7587,0.5004,A
306,0.49919,1.2,1,0.40767,0.25792,0.48255,306,2.23804,0.18,0.09152,0.59071,5,2U1D,2.0,False,0.925,18,False,right,0.0,0.4164,1.008,0.5915,1.4913,1.9912,0.4999,V
307,0.49919,0.1,2,0.43263,0.22464,0.72383,307,2.49596,0.234,0.11648,0.61567,5,2U1D,1.0,False,1.5,19,True,left,0.0,1.6665,2.2836,0.6171,0.4414,0.9418,0.5004,V
