,standardDur,audNoise,order,preDur,postDur,isiDur,trial_num,totalDur,delta_dur_percents,deltaDurS,testDurS,intensities,current_stair,responses,is_correct,response_rts,stair_num_reversal,stair_is_reversal,response_keys,conflictDur,recordedOnsetAudioTest,recordedOffsetAudioTest,recordedDurAudioTest,recordedOnsetVisualStandard,recordedOffsetVisualStandard,recordedDurVisualStandard,modalityPostCueTest
79,0.49741,1.2,1,0.38135,0.2487,0.43938,79,2.03938,-0.048,-0.02487,0.47254,5,2U1D,2.0,True,0.997,4,True,right,0.0,0.0007992000319063663,2.0494132000021636,2.0486139999702573,1.2910250998102129,1.7912194998934865,0.5001944000832736,
80,0.49741,0.1,2,0.24041,0.4228,0.40622,80,2.27979,0.432,0.21554,0.71295,5,2D1U,2.0,True,0.389,4,True,right,0.0,0.00046999985352158546,2.2899134000763297,2.289443400222808,0.23121530003845692,0.7312894999049604,0.5000741998665035,
81,0.49741,1.2,2,0.40622,0.27357,0.73782,81,2.42901,0.024,0.00829,0.51399,5,2U1D,1.0,False,0.482,4,False,left,0.0,0.00026719970628619194,2.4236646997742355,2.4233975000679493,0.3987592998892069,0.8985186000354588,0.4997593001462519,
82,0.49741,0.1,2,0.24041,0.25699,0.72953,82,2.23833,0.032,0.01658,0.51399,5,1D1U,2.0,True,0.321,8,True,right,0.0,0.00028189970180392265,2.257013200316578,2.2567313006147742,0.23220640001818538,0.7321108002215624,0.499904400203377,
83,0.49741,0.1,2,0.38135,0.43109,0.88705,83,2.24664,-0.9,-0.44767,0.04974,5,lapse_rate,1.0,True,0.415,0,False,left,0.0,0.0007392000406980515,2.24816789990291,2.247428699862212,0.37324950005859137,0.8737205001525581,0.5004710000939667,
84,0.49741,1.2,2,0.43109,0.24041,0.63834,84,2.23834,-0.144,-0.07461,0.43109,5,1U1D,2.0,False,0.435,8,True,right,0.0,0.0006081000901758671,2.248380099888891,2.247771999798715,0.4229918997734785,0.9235647995956242,0.5005728998221457,
85,0.49741,0.1,2,0.24041,0.26528,0.70466,85,2.42071,0.432,0.21554,0.71295,5,2D1U,2.0,True,0.509,4,True,right,0.0,0.0002768002450466156,2.413684600032866,2.4134077997878194,0.23165499977767467,0.7315840995870531,0.4999290998093784,
86,0.49741,1.2,2,0.27357,0.30674,0.86218,86,2.61969,0.36,0.18238,0.67979,5,2D1U,2.0,True,2.039,4,False,right,0.0,0.0009673000313341618,2.6247085998766124,2.6237412998452783,0.26566119957715273,0.7659628996625543,0.5003017000854015,
87,0.49741,0.1,2,0.25699,0.29845,0.89534,87,2.49534,0.096,0.04974,0.54715,5,2U1D,2.0,True,0.449,5,True,right,0.0,0.0008056000806391239,2.4981467998586595,2.4973411997780204,0.24818080011755228,0.7485179998911917,0.5003371997736394,
88,0.49741,0.1,2,0.43938,0.20725,0.83731,88,2.93472,0.9,0.44767,0.95337,5,lapse_rate,2.0,True,0.393,0,False,right,0.0,0.0007741996087133884,2.940244600176811,2.939470400568098,0.4313988001085818,0.9317017002031207,0.5003029000945389,
89,0.49741,1.2,2,0.37306,0.31503,0.43938,89,2.10571,-0.04,-0.01658,0.48083,5,1D1U,1.0,True,1.409,8,False,left,0.0,0.0007818001322448254,2.1154332999140024,2.1146514997817576,0.3660519002005458,0.8655063998885453,0.4994544996879995,
90,0.49741,0.1,1,0.39793,0.34819,0.51399,90,2.14716,-0.216,-0.10777,0.38964,5,1U1D,2.0,True,1.072,9,True,right,0.0,0.0007234998047351837,2.1493112999014556,2.1485878000967205,1.2993451999500394,1.7997643002308905,0.5004191002808511,
91,0.49741,1.2,1,0.2487,0.20725,0.67979,91,2.1803,0.096,0.04974,0.54715,5,2U1D,2.0,False,2.53,5,True,right,0.0,0.0002818000502884388,2.190086199901998,2.1898043998517096,1.4731844998896122,1.9732287996448576,0.5000442997552454,
92,0.49741,0.1,1,0.27357,0.35648,0.59689,92,2.15544,-0.144,-0.07461,0.43109,5,1U1D,2.0,True,0.6,10,True,right,0.0,0.0002927999012172222,2.1563144996762276,2.1560216997750103,1.2986094998195767,1.7983271996490657,0.499717699829489,
93,0.49741,1.2,1,0.21554,0.35648,0.43109,93,2.01451,0.032,0.01658,0.51399,5,1D1U,1.0,True,0.253,8,False,left,0.0,0.0002933000214397907,2.022008199710399,2.021714899688959,1.1559595996513963,1.6558392997831106,0.49987970013171434,
94,0.49741,0.1,1,0.22383,0.38135,0.82072,94,2.6031,0.36,0.18238,0.67979,5,2D1U,1.0,True,0.868,4,False,left,0.0,0.0006957999430596828,2.598867400083691,2.598171600140631,1.7244788999669254,2.2245696000754833,0.5000907001085579,
95,0.49741,0.1,1,0.33161,0.32332,0.81243,95,2.91814,0.9,0.44767,0.95337,5,lapse_rate,1.0,True,0.333,0,False,left,0.0,0.00030189985409379005,2.931844400241971,2.9315425003878772,2.0984343998134136,2.5993329999037087,0.5008986000902951,
